HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2.551881069424427,2.5512978732585903,0.0,0.0,1.5722938323889077
1,2.5799434048005487,2.5713682747804305,0.0,0.0,1.5722938323889077
2,2.7958894488454464,2.728387257227492,0.0,0.0,1.5722938323889077
3,3.325470813846392,3.136679883186675,0.0,0.0,1.5722938323889077
4,4.483408819213206,3.9881981106904787,0.0,0.0,1.5722938323889077
5,7.594276970830402,6.12015689565583,0.0,0.0,1.5722938323889077
6,11.153226231250057,9.540733543726104,0.0,0.0,1.5722938323889077
7,12.55921370042235,12.047500592011689,0.0,0.0,1.5722938323889077
8,12.582091232825935,12.676954012650711,0.0,0.0,1.5722938323889077
9,12.345566022441705,12.518615254989017,0.0,0.0,1.5722938323889077
10,12.13206665725997,12.286881290949307,0.0,0.0,1.5722938323889077
11,12.040047919613146,12.171996813554031,0.0,0.0,1.5722938323889077
12,11.995053506902321,12.131526286785455,0.0,0.0,1.5722938323889077
13,12.06749841536597,12.230385844524092,0.0,0.0,1.5722938323889077
14,12.33870608596503,12.49650777303255,0.0,0.0,1.5722938323889077
15,12.570601218504894,12.570634493461021,0.0,0.0,1.5722938323889077
16,12.18884269670511,11.567921844812547,0.0,0.0,1.5722938323889077
17,10.250649612982139,8.69935794747792,0.0,0.0,1.5722938323889077
18,6.640332137944546,5.321318005140008,0.0,0.0,1.5722938323889077
19,3.8033350390948826,3.365071204992442,0.0,0.0,1.5722938323889077
20,2.8342985841963424,2.7158487141132372,0.0,0.0,1.5722938323889077
21,2.582029824969472,2.5666052515690305,0.0,0.0,1.5722938323889077
22,2.5518810694245375,2.5512978732585925,0.0,0.0,1.5722938323889077
23,2.5510293131131325,2.5484716731768398,0.0,0.0,1.5722938323889077
