HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,4556.745685913457,4547.400292029752,0.0,0.0
1,4018.9100748697465,4017.985020564178,0.0,0.0
2,3954.5036471428157,4084.7545424240843,0.0,0.0
3,4276.609534954401,4925.537808931841,0.0,0.0
4,5697.382088496751,6294.969538762014,0.0,0.0
5,7410.5408248023705,7839.388347919155,0.0,0.0
6,9441.007760117664,9649.054659329911,0.0,0.0
7,11824.617224916154,11488.76860163765,0.0,0.0
8,13195.230745629753,12563.713698167057,0.0,0.0
9,13501.120910410624,12806.74746469349,0.0,0.0
10,13510.676106770807,12811.761437049288,0.0,0.0
11,13510.676106770803,12811.761437049292,0.0,0.0
12,13510.676106770796,12811.582801232009,0.0,0.0
13,13497.224777747819,12800.736760066113,0.0,0.0
14,13407.241435434556,12699.114971454324,0.0,0.0
15,13263.858944713818,12331.225323016828,0.0,0.0
16,13165.601169630048,11913.428945688098,0.0,0.0
17,13091.522442229387,11805.57068810095,0.0,0.0
18,12715.156919749705,11850.157799353958,0.0,0.0
19,12060.500512601695,11739.002591646637,0.0,0.0
20,10761.58884473782,10750.98165189302,0.0,0.0
21,8610.831670183834,8560.911236102758,0.0,0.0
22,6684.894821225487,6601.427917480463,0.0,0.0
23,5502.50562739475,924.7576663251252,0.0,0.0
