HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,-297.5045102996767,-466.62517159035235,-159.6008249427647,0.0,1585.5545566356552
1,-177.37505143118096,-302.4284176731293,-159.6008249427647,0.0,1585.5545566356552
2,-143.8094829173189,-76.25161523720035,-159.6008249427647,0.0,1585.5545566356552
3,-180.57225584362,-128.12783045595503,-159.6008249427647,0.0,1585.5545566356552
4,-8.681972262796137,79.85306149546824,-159.6008249427647,0.0,1585.5545566356552
5,296.6457216519489,255.0278963827181,-159.6008249427647,0.0,1585.5545566356552
6,-154.77941946574555,436.0721162728028,-159.6008249427647,0.0,1585.5545566356552
7,792.5621347056174,274.86564022883766,-159.6008249427647,0.0,1585.5545566356552
8,1593.5595874323706,-212.54121305857268,-159.6008249427647,0.0,1585.5545566356552
9,2414.9001490454084,-162.42063513348293,-159.6008249427647,0.0,1585.5545566356552
10,1881.2867616083424,31.80502844350326,-159.6008249427647,0.0,1585.5545566356552
11,1340.7817130056806,102.46607159439526,-159.6008249427647,0.0,1585.5545566356552
12,1028.8627734032898,119.50692707317529,-159.6008249427647,0.0,1585.5545566356552
13,747.9742776031812,91.71190773396529,-159.6008249427647,0.0,1585.5545566356552
14,640.0009566744382,122.85352499437317,-159.6008249427647,0.0,1585.5545566356552
15,576.7524017941544,180.73006765168992,-159.6008249427647,0.0,1585.5545566356552
16,553.6639609033887,168.81868607557368,-159.6008249427647,0.0,1585.5545566356552
17,190.2605475607624,192.1707974889099,-159.6008249427647,0.0,1585.5545566356552
18,52.362270938123515,85.78285878136404,-159.6008249427647,0.0,1585.5545566356552
19,-227.3179575942055,-95.84812195256683,-159.6008249427647,0.0,1585.5545566356552
20,-605.6283540833908,-160.16980642841267,-159.6008249427647,0.0,1585.5545566356552
21,-603.1154021625941,-139.31683858070693,-159.6008249427647,0.0,1585.5545566356552
22,-604.9243958073048,-66.24887790227865,-159.6008249427647,0.0,1585.5545566356552
23,-461.80526142393325,47.60925746211308,-159.6008249427647,0.0,1585.5545566356552
