HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1599.7809497350563,1591.9907719538799,0.0,0.0,780.9951327847783
1,1596.1625377903324,1625.9966336763928,0.0,0.0,780.9951327847783
2,1754.5924352886666,1762.2668574406391,0.0,0.0,780.9951327847783
3,2430.3741983582786,1950.4093228853842,0.0,0.0,780.9951327847783
4,3662.6771057830374,2123.960344754738,0.0,0.0,780.9951327847783
5,5280.599142608025,2263.961953970108,0.0,0.0,780.9951327847783
6,6992.335484296527,2351.7209613506648,0.0,0.0,780.9951327847783
7,8291.589890520223,2407.1012984055883,0.0,0.0,780.9951327847783
8,8813.248555735143,2426.3427276611355,0.0,0.0,780.9951327847783
9,8876.899197983983,2404.0769430307314,0.0,0.0,780.9951327847783
10,8880.106627716414,2339.942379291249,0.0,0.0,780.9951327847783
11,8878.831553258187,2226.5365729698815,0.0,0.0,780.9951327847783
12,8863.5772092388,2116.490895197963,0.0,0.0,780.9951327847783
13,8781.587537042022,2063.1049980750568,0.0,0.0,780.9951327847783
14,8518.149893457383,2039.1810713548011,0.0,0.0,780.9951327847783
15,7902.423250044884,1996.0445357102656,0.0,0.0,780.9951327847783
16,6879.04774212016,1885.8998765211918,0.0,0.0,780.9951327847783
17,5654.126070102963,1804.1032538780878,0.0,0.0,780.9951327847783
18,4492.693687702027,1746.1818953294087,0.0,0.0,780.9951327847783
19,3532.985270649965,1694.2344360351606,0.0,0.0,780.9951327847783
20,2780.6430486335785,1673.3664175180324,0.0,0.0,780.9951327847783
21,2241.358404517658,1659.4732349102394,0.0,0.0,780.9951327847783
22,1883.2541471167233,1637.0342383751556,0.0,0.0,780.9951327847783
23,1675.577437477589,1609.5780205359827,0.0,0.0,780.9951327847783
