HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1750.6304164608214,1768.0084780179513,0.0,0.0,384.8749655190482
1,1515.81653346501,1650.6327608548781,0.0,0.0,384.8749655190482
2,1669.1648024050603,1991.7702049841982,0.0,0.0,384.8749655190482
3,2797.324636408308,3076.8103860708597,0.0,0.0,384.8749655190482
4,4401.120708363251,4440.481684758106,0.0,0.0,384.8749655190482
5,5839.860319758701,5691.704951359661,0.0,0.0,384.8749655190482
6,6961.93559925782,6752.710637019223,0.0,0.0,384.8749655190482
7,7647.462321898925,7405.010042630724,0.0,0.0,384.8749655190482
8,8027.884228702684,7773.054612379799,0.0,0.0,384.8749655190482
9,8192.87376152415,7948.462857759905,0.0,0.0,384.8749655190482
10,8204.232623922397,7962.3288668118985,0.0,0.0,384.8749655190482
11,8160.297550362164,7917.827087402344,0.0,0.0,384.8749655190482
12,7850.244277194064,7604.17598313553,0.0,0.0,384.8749655190482
13,7262.056004549797,7017.1033747746405,0.0,0.0,384.8749655190482
14,6733.548678460216,6501.1786076472345,0.0,0.0,384.8749655190482
15,6428.437786233817,6209.991849459137,0.0,0.0,384.8749655190482
16,6255.1050758800375,6039.356834998496,0.0,0.0,384.8749655190482
17,6103.605541711557,5882.835599459129,0.0,0.0,384.8749655190482
18,5633.35835540885,5409.951392540559,0.0,0.0,384.8749655190482
19,5025.731362061433,4814.267141488879,0.0,0.0,384.8749655190482
20,4362.253928699732,4181.424952580375,0.0,0.0,384.8749655190482
21,3426.636622403349,3315.180633544922,0.0,0.0,384.8749655190482
22,2517.844662955,2493.97125948392,0.0,0.0,384.8749655190482
23,1993.800956638442,2014.1274507962726,0.0,0.0,384.8749655190482
