HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,4735.6206971267975,4640.63258947726,0.0,-1371.0051882392106,3840.2538752885052
1,4350.412097911466,4207.71987386595,0.0,-1371.0051882392106,3840.2538752885052
2,4040.57081270659,3964.8073988694496,0.0,-1371.0051882392106,3840.2538752885052
3,3896.2858096302016,3807.480003943761,0.0,-1371.0051882392106,3840.2538752885052
4,3929.6895260865776,3886.02509483925,0.0,-1371.0051882392106,3840.2538752885052
5,4209.332895096309,4109.07628220778,0.0,-1371.0051882392106,3840.2538752885052
6,4403.354936033208,4290.82478449894,0.0,-1371.0051882392106,3840.2538752885052
7,5538.911894457065,5305.519276540725,0.0,-1371.0051882392106,3840.2538752885052
8,6979.305806209424,6756.334711498072,0.0,-1371.0051882392106,3840.2538752885052
9,8406.84767769901,8166.616953300065,0.0,-1371.0051882392106,3840.2538752885052
10,9611.712114803227,9402.582152035553,0.0,-1371.0051882392106,3840.2538752885052
11,10240.215410112858,10264.583222421084,0.0,-1371.0051882392106,3840.2538752885052
12,10292.252201739084,10249.401582192291,0.0,-1371.0051882392106,3840.2538752885052
13,10180.089739082137,10406.394074163058,0.0,-1371.0051882392106,3840.2538752885052
14,10440.628751450564,10728.878094023079,0.0,-1371.0051882392106,3840.2538752885052
15,11319.205107919915,11587.81037501482,0.0,-1371.0051882392106,3840.2538752885052
16,11769.368352568188,11885.335922458866,0.0,-1371.0051882392106,3840.2538752885052
17,11230.296524169647,11314.23715246689,0.0,-1371.0051882392106,3840.2538752885052
18,9867.833377389945,9604.072163957828,0.0,-1371.0051882392106,3840.2538752885052
19,8384.001436704693,8235.876065700186,0.0,-1371.0051882392106,3840.2538752885052
20,7555.832008519294,7347.049515306704,0.0,-1371.0051882392106,3840.2538752885052
21,6718.098096317522,6513.446529049149,0.0,-1371.0051882392106,3840.2538752885052
22,5945.775127046831,5763.619560200662,0.0,-1371.0051882392106,3840.2538752885052
23,5199.16426032073,5117.305681060179,0.0,-1371.0051882392106,3840.2538752885052
