HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,2197.7508223353134,2196.8663267936886,-588.2131960360181,0.0
1,2468.6387911653146,2449.83237382212,-588.2131960360181,0.0
2,2539.1025811650907,2444.6906907083703,-588.2131960360181,0.0
3,2668.9646449272855,2594.0103499650463,-588.2131960360181,0.0
4,2743.0559473921494,2660.758774747804,-588.2131960360181,0.0
5,2631.882860521554,2704.8826039043042,-588.2131960360181,0.0
6,2566.5592267774928,2629.805645023394,-588.2131960360181,0.0
7,2284.9416253872105,2220.647194645291,-588.2131960360181,0.0
8,1835.1714809120674,1856.7113501114286,-588.2131960360181,0.0
9,1750.834281772991,1812.0609667166823,-588.2131960360181,0.0
10,1674.77531382864,1774.588402866109,-588.2131960360181,0.0
11,1533.9089904681778,1615.571891007809,-588.2131960360181,0.0
12,1414.158470302319,1493.8309186717918,-588.2131960360181,0.0
13,1326.3933434489318,1350.6092956404964,-588.2131960360181,0.0
14,1274.1192511383683,1254.4742323382234,-588.2131960360181,0.0
15,1272.0938476916458,1296.8899331401412,-588.2131960360181,0.0
16,1354.927088767946,1307.3302890075825,-588.2131960360181,0.0
17,1391.5677531011897,1343.1116114438528,-588.2131960360181,0.0
18,1435.067375421509,1338.807826038304,-588.2131960360181,0.0
19,1445.1540030387423,1337.6464127174722,-588.2131960360181,0.0
20,1443.7921217690728,1288.7268170714106,-588.2131960360181,0.0
21,1527.6130856965176,1370.968485917771,-588.2131960360181,0.0
22,1714.2038332322493,1550.420568195239,-588.2131960360181,0.0
23,1974.7267736881538,-246.8344481307066,-588.2131960360181,0.0
