HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,4914.697905441738,4811.044025127709,0.0,0.0,284.0696139860324
1,4879.601960982368,4772.153475247895,0.0,0.0,284.0696139860324
2,4947.289485302862,4804.7571129431735,0.0,0.0,284.0696139860324
3,5228.171759009977,4963.337491549003,0.0,0.0,284.0696139860324
4,5751.444921500826,5386.310823880711,0.0,0.0,284.0696139860324
5,6693.805252484387,6143.748455341032,0.0,0.0,284.0696139860324
6,7868.9127117758435,7085.2334970327465,0.0,0.0,284.0696139860324
7,8722.473210009552,7784.3963341346325,0.0,0.0,284.0696139860324
8,9054.858450820142,8056.064096304086,0.0,0.0,284.0696139860324
9,9093.092421725287,8064.0505793644725,0.0,0.0,284.0696139860324
10,9042.404010641145,7987.833669809195,0.0,0.0,284.0696139860324
11,9006.14557703242,7920.547198955835,0.0,0.0,284.0696139860324
12,9019.075298206993,7845.162456805922,0.0,0.0,284.0696139860324
13,9033.922256645095,7741.058175893934,0.0,0.0,284.0696139860324
14,8969.629121393036,7581.995873084434,0.0,0.0,284.0696139860324
15,8652.218912760396,7325.109703650842,0.0,0.0,284.0696139860324
16,8130.0017810105655,6961.770935058603,0.0,0.0,284.0696139860324
17,7590.5550111500115,6533.155771108769,0.0,0.0,284.0696139860324
18,7116.867125763252,6188.743811974155,0.0,0.0,284.0696139860324
19,6553.663579831121,5892.9953519381015,0.0,0.0,284.0696139860324
20,5910.990580474774,5582.259925255412,0.0,0.0,284.0696139860324
21,5400.438349347486,5248.798799954929,0.0,0.0,284.0696139860324
22,5113.63983177683,5009.680091271028,0.0,0.0,284.0696139860324
23,4972.511548506411,4918.326514610873,0.0,0.0,284.0696139860324
