HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1550.0467730408682,1550.1697493333104,0.0,0.0,394.760396770147
1,1550.0467730408768,1550.1697493333072,0.0,0.0,394.760396770147
2,1550.2937236215694,1550.1697493332981,0.0,0.0,394.760396770147
3,1555.749973341013,1550.1992739163984,0.0,0.0,394.760396770147
4,1603.4969356142203,1551.206789456883,0.0,0.0,394.760396770147
5,1819.5954458886931,1560.896422166087,0.0,0.0,394.760396770147
6,2393.13672108857,1595.1931445781975,0.0,0.0,394.760396770147
7,3405.2952838766096,1637.7046074500506,0.0,0.0,394.760396770147
8,4569.977385656122,1670.1354475754972,0.0,0.0,394.760396770147
9,5242.901607586495,1694.0980494572534,0.0,0.0,394.760396770147
10,5350.609217384303,1704.7348186786346,0.0,0.0,394.760396770147
11,5273.8480954224915,1706.1327819824216,0.0,0.0,394.760396770147
12,4966.099259065937,1706.0854210486898,0.0,0.0,394.760396770147
13,4143.623854596946,1704.2273993858932,0.0,0.0,394.760396770147
14,3043.5543568344283,1690.2243652343734,0.0,0.0,394.760396770147
15,2177.130361739699,1651.215715848482,0.0,0.0,394.760396770147
16,1729.6873068389386,1599.725124652573,0.0,0.0,394.760396770147
17,1580.65927556648,1564.0151144174424,0.0,0.0,394.760396770147
18,1552.3741824562842,1551.672215388369,0.0,0.0,394.760396770147
19,1550.0686180143807,1550.1836254413306,0.0,0.0,394.760396770147
20,1550.0467730408993,1550.16974933331,0.0,0.0,394.760396770147
21,1550.0467730408955,1550.1697493333074,0.0,0.0,394.760396770147
22,1550.0467730408905,1550.1697493333052,0.0,0.0,394.760396770147
23,1550.046773040905,1550.169749333306,0.0,0.0,394.760396770147
