HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,3863.7999206775644,4008.1515127328744,0.0,0.0
1,3775.125311489705,3628.4733205942252,0.0,0.0
2,4937.814304395544,3831.71721707852,0.0,0.0
3,7191.99270758527,5333.167367788513,0.0,0.0
4,9587.830618788888,7418.397845928479,0.0,0.0
5,11997.382791921009,9359.085355318488,0.0,0.0
6,14439.653664541776,11127.240459735565,0.0,0.0
7,16495.898325251386,12527.618229792697,0.0,0.0
8,17960.6873503352,13531.38834322415,0.0,0.0
9,18699.460286458252,14103.186279296846,0.0,0.0
10,18702.564890894348,14173.586510291469,0.0,0.0
11,18337.127009249223,13863.68879582332,0.0,0.0
12,18130.427917714278,13550.581711989225,0.0,0.0
13,18062.706301634305,13329.619694636429,0.0,0.0
14,17834.47613221376,13078.025916466348,0.0,0.0
15,17326.225095785398,12845.639657827523,0.0,0.0
16,16443.498391103956,12633.37380746695,0.0,0.0
17,15155.49891493054,12306.65451284555,0.0,0.0
18,13683.21671455931,11745.016009990977,0.0,0.0
19,11981.670995719487,10775.313429612377,0.0,0.0
20,10177.334732698797,9512.256845327518,0.0,0.0
21,8173.409688547703,7838.3446608323375,0.0,0.0
22,5662.32475660773,5539.110520582934,0.0,0.0
23,4301.186139921711,517.3179429041625,0.0,0.0
