HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,1322.4524253172642,1403.4986454890336,0.0,0.0
1,1336.156271981998,1378.641152015098,0.0,0.0
2,1425.8311346645796,1385.7250295785639,0.0,0.0
3,1585.090266085275,1447.0265890268279,0.0,0.0
4,1851.9071334897276,1618.658244206355,0.0,0.0
5,2326.104123170331,1915.0583296555697,0.0,0.0
6,2985.516760581372,2276.9778160682063,0.0,0.0
7,3657.2051136703676,2591.303046593306,0.0,0.0
8,4145.928937305426,2768.2838064340435,0.0,0.0
9,4416.074897386087,2803.0224468524593,0.0,0.0
10,4540.4304447100885,2741.100503774789,0.0,0.0
11,4581.681589645433,2634.1371999887324,0.0,0.0
12,4541.689366132354,2514.614762526303,0.0,0.0
13,4421.399240077222,2393.3967965933,0.0,0.0
14,4172.526063180961,2282.4582930344795,0.0,0.0
15,3712.572714619245,2187.90491426908,0.0,0.0
16,3087.8977635409265,2093.9692934476425,0.0,0.0
17,2441.175148448722,1979.999028132512,0.0,0.0
18,1991.3493002237349,1871.0550407996527,0.0,0.0
19,1752.2951136329427,1767.1621868426982,0.0,0.0
20,1576.8398442177145,1669.519369272086,0.0,0.0
21,1439.4296285695175,1579.52376145583,0.0,0.0
22,1364.0138346354224,1492.4059037428622,0.0,0.0
23,1332.3009369949052,115.43915511768019,0.0,0.0
