HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2710.730729727872,2571.7644794170697,0.0,0.0,283.4090889071762
1,2791.9340390026177,2574.722775972804,0.0,0.0,283.4090889071762
2,2891.662308616168,2562.650299072249,0.0,0.0,283.4090889071762
3,3023.283924322102,2559.9728886531084,0.0,0.0,283.4090889071762
4,3349.3272915544094,2603.9502422626224,0.0,0.0,283.4090889071762
5,4004.6769963406696,2672.8823195237314,0.0,0.0,283.4090889071762
6,4784.99937514977,2716.350846510663,0.0,0.0,283.4090889071762
7,5322.355115167009,2730.3061312162054,0.0,0.0,283.4090889071762
8,5516.416078297099,2734.258051945614,0.0,0.0,283.4090889071762
9,5543.498798004943,2734.9447913536605,0.0,0.0,283.4090889071762
10,5544.941712127321,2734.997272198016,0.0,0.0,283.4090889071762
11,5544.136967567636,2734.336033747747,0.0,0.0,283.4090889071762
12,5528.74300130207,2729.3850027231256,0.0,0.0,283.4090889071762
13,5491.801132962157,2712.923649714543,0.0,0.0,283.4090889071762
14,5382.55231344287,2661.1504868727457,0.0,0.0,283.4090889071762
15,5127.310612353324,2590.0634507399345,0.0,0.0,283.4090889071762
16,4655.95269377845,2538.664308988137,0.0,0.0,283.4090889071762
17,4029.9092002663965,2518.854933518629,0.0,0.0,283.4090889071762
18,3490.520740728246,2515.9904879056467,0.0,0.0,283.4090889071762
19,3148.688638387484,2515.1549283541167,0.0,0.0,283.4090889071762
20,2956.2285174958265,2513.0260432316722,0.0,0.0,283.4090889071762
21,2849.005228912252,2511.4363403320303,0.0,0.0,283.4090889071762
22,2794.56742397031,2511.190673828122,0.0,0.0,283.4090889071762
23,2727.4346713362356,2544.688838078423,0.0,0.0,283.4090889071762
