HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,557.3904627072768,557.0913884089549,0.0,0.0,186.03426383212675
1,554.4330530860827,559.9814837529113,0.0,0.0,186.03426383212675
2,564.0980329842328,572.7910074087247,0.0,0.0,186.03426383212675
3,597.7297656764681,595.6001460735648,0.0,0.0,186.03426383212675
4,658.9641894344154,622.1396733797518,0.0,0.0,186.03426383212675
5,752.0205440594259,658.3955362760091,0.0,0.0,186.03426383212675
6,904.3915530384104,722.7838624807496,0.0,0.0,186.03426383212675
7,1074.5498378943635,794.3984876779434,0.0,0.0,186.03426383212675
8,1231.0505097487849,844.7460981515737,0.0,0.0,186.03426383212675
9,1406.9091259017239,879.2164488572323,0.0,0.0,186.03426383212675
10,1522.4739676873774,887.0949190579925,0.0,0.0,186.03426383212675
11,1554.874607130025,886.8635808504547,0.0,0.0,186.03426383212675
12,1538.800293202598,878.1193175682695,0.0,0.0,186.03426383212675
13,1485.9795303052401,857.1787094703086,0.0,0.0,186.03426383212675
14,1370.7709073472245,822.6652450561518,0.0,0.0,186.03426383212675
15,1268.7448089716504,783.5784967862642,0.0,0.0,186.03426383212675
16,1207.8264694506208,740.4023892329301,0.0,0.0,186.03426383212675
17,1141.4683578315808,702.1776959345887,0.0,0.0,186.03426383212675
18,1060.5219917151155,679.4877991309527,0.0,0.0,186.03426383212675
19,966.3136907701671,665.3759988638071,0.0,0.0,186.03426383212675
20,865.8102791154101,649.1510746295642,0.0,0.0,186.03426383212675
21,758.3830078826593,621.1750626197226,0.0,0.0,186.03426383212675
22,669.1551756877104,594.1400891817525,0.0,0.0,186.03426383212675
23,600.5540753945622,574.5906647902262,0.0,0.0,186.03426383212675
