HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,612.1065227292987,642.741069953054,-7.418099053714301,0.0
1,643.1741532049969,662.38277046026,-7.418099053714301,0.0
2,684.0962552082145,666.7573804801599,-7.418099053714301,0.0
3,672.3341980112225,723.5718339847092,-7.418099053714301,0.0
4,702.2461913123122,729.1493290929894,-7.418099053714301,0.0
5,690.6894864522006,768.7122739489823,-7.418099053714301,0.0
6,554.7251201634843,775.9065395959988,-7.418099053714301,0.0
7,281.04538588799585,665.579951395796,-7.418099053714301,0.0
8,422.1336739839056,345.20207488032554,-7.418099053714301,0.0
9,345.7123076949232,217.3670426048871,-7.418099053714301,0.0
10,344.49907626400153,184.4927895756462,-7.418099053714301,0.0
11,373.266512860214,132.46311898982788,-7.418099053714301,0.0
12,388.4459720162873,102.83701938128513,-7.418099053714301,0.0
13,405.9729999447927,132.7011344697105,-7.418099053714301,0.0
14,413.44885579370066,134.00889248721597,-7.418099053714301,0.0
15,426.84674742880884,104.92624955075905,-7.418099053714301,0.0
16,444.3519627445185,207.9580776722442,-7.418099053714301,0.0
17,92.06470660545085,299.6083230115451,-7.418099053714301,0.0
18,212.88814662024242,422.39476315971353,-7.418099053714301,0.0
19,434.25579319983024,520.4305909155249,-7.418099053714301,0.0
20,521.5942148500993,579.365500206762,-7.418099053714301,0.0
21,616.1477886451219,639.3622223657594,-7.418099053714301,0.0
22,609.9211484733505,693.9341888954848,-7.418099053714301,0.0
23,620.340848577547,58.239963283249814,-7.418099053714301,0.0
