HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,1088.3489379882553,1099.7085770827073,0.0,0.0,208.3952438581298
1,918.8685302734244,941.8456755418081,0.0,0.0,208.3952438581298
2,899.163391113259,935.9295331514675,0.0,0.0,208.3952438581298
3,1119.0224066840801,1168.5897228534523,0.0,0.0,208.3952438581298
4,1839.7668457031193,1897.398922259989,0.0,0.0,208.3952438581298
5,2652.235026041646,2702.543111947859,0.0,0.0,208.3952438581298
6,3079.4752604167434,3098.705730731668,0.0,0.0,208.3952438581298
7,3213.211561414918,3210.6098867563164,0.0,0.0,208.3952438581298
8,3186.3175998263782,3189.050447904144,0.0,0.0,208.3952438581298
9,3101.5019802517218,3112.4741985614414,0.0,0.0,208.3952438581298
10,3044.865831163185,3058.4301147460956,0.0,0.0,208.3952438581298
11,3029.848144531237,3044.5683452899657,0.0,0.0,208.3952438581298
12,3027.3916829427,3042.8082580566497,0.0,0.0,208.3952438581298
13,3044.8301323784644,3060.651219294622,0.0,0.0,208.3952438581298
14,3085.4913736979024,3106.3077204777637,0.0,0.0,208.3952438581298
15,3068.0945909288143,3103.340026855469,0.0,0.0,208.3952438581298
16,2983.239447699657,3028.4209759051982,0.0,0.0,208.3952438581298
17,3304.096435546871,3337.8977872408327,0.0,0.0,208.3952438581298
18,3652.568169487831,3666.1095275878884,0.0,0.0,208.3952438581298
19,3676.364556206577,3687.150796743541,0.0,0.0,208.3952438581298
20,3421.5916612413266,3437.992779071512,0.0,0.0,208.3952438581298
21,2567.1410183376843,2575.3378425011247,0.0,0.0,208.3952438581298
22,1687.592312282989,1689.040124746467,0.0,0.0,208.3952438581298
23,1310.331258138052,1314.9834806002098,0.0,0.0,208.3952438581298
