HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2961.6809858416814,2972.6390826885563,0.0,0.0,68.31360229859006
1,2917.3035659497555,2940.2095501239464,0.0,0.0,68.31360229859006
2,2901.8612729360952,2924.5836815467087,0.0,0.0,68.31360229859006
3,2945.8456750629352,2941.5105802095986,0.0,0.0,68.31360229859006
4,3070.9525169869453,2992.6861971341677,0.0,0.0,68.31360229859006
5,3209.9122740062035,3038.798903245187,0.0,0.0,68.31360229859006
6,3321.1114628233804,3069.683459942154,0.0,0.0,68.31360229859006
7,3417.7491609419762,3102.6302584134705,0.0,0.0,68.31360229859006
8,3504.621916906121,3155.4889761117834,0.0,0.0,68.31360229859006
9,3557.562987345824,3213.4054025503256,0.0,0.0,68.31360229859006
10,3573.256222312013,3249.0252662071816,0.0,0.0,68.31360229859006
11,3581.8864559012704,3269.87405395508,0.0,0.0,68.31360229859006
12,3585.7623061841387,3278.8926016000814,0.0,0.0,68.31360229859006
13,3590.1672166846192,3286.208223783054,0.0,0.0,68.31360229859006
14,3588.6423498862337,3288.2738224909854,0.0,0.0,68.31360229859006
15,3567.5485194414446,3272.4000995342562,0.0,0.0,68.31360229859006
16,3539.460151760073,3249.999481201179,0.0,0.0,68.31360229859006
17,3492.3925229361166,3221.823136549727,0.0,0.0,68.31360229859006
18,3430.2059770488922,3199.775151179385,0.0,0.0,68.31360229859006
19,3360.3276226876533,3180.5911254882812,0.0,0.0,68.31360229859006
20,3264.9563035051688,3143.749016394986,0.0,0.0,68.31360229859006
21,3167.0406657836584,3097.7340440016496,0.0,0.0,68.31360229859006
22,3081.1316076987587,3053.4124544583797,0.0,0.0,68.31360229859006
23,3017.171698208544,3012.539325420672,0.0,0.0,68.31360229859006
