HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2866.5814615885015,2865.7087543194148,0.0,0.0,171.42106798884964
1,2805.4045410156064,2804.908409705524,0.0,0.0,171.42106798884964
2,2800.9334038628103,2807.478149414041,0.0,0.0,171.42106798884964
3,2850.6289202811595,2885.5262310321655,0.0,0.0,171.42106798884964
4,3045.290966048546,3077.8504356971175,0.0,0.0,171.42106798884964
5,3445.4953800361845,3454.440720778237,0.0,0.0,171.42106798884964
6,4128.552155359632,4131.946688138516,0.0,0.0,171.42106798884964
7,4644.3312137062785,4646.7048926720345,0.0,0.0,171.42106798884964
8,4774.38280782296,4776.501758282002,0.0,0.0,171.42106798884964
9,4784.98064273524,4787.078636756301,0.0,0.0,171.42106798884964
10,4784.980642735258,4787.078636756309,0.0,0.0,171.42106798884964
11,4784.980642735252,4787.07863675631,0.0,0.0,171.42106798884964
12,4784.980642735262,4787.07863675633,0.0,0.0,171.42106798884964
13,4775.981076763037,4778.044457068811,0.0,0.0,171.42106798884964
14,4723.604443546428,4725.508366511417,0.0,0.0,171.42106798884964
15,4684.789887526924,4686.756854717546,0.0,0.0,171.42106798884964
16,4723.673462381781,4725.812004676236,0.0,0.0,171.42106798884964
17,4752.525773205513,4754.5584317720795,0.0,0.0,171.42106798884964
18,4606.035973793677,4607.527625450717,0.0,0.0,171.42106798884964
19,4032.58142697853,4032.5478233924277,0.0,0.0,171.42106798884964
20,3361.1654599946355,3360.683145376356,0.0,0.0,171.42106798884964
21,3036.8953226023864,3036.728971041164,0.0,0.0,171.42106798884964
22,2964.8925650293386,2964.8713402381272,0.0,0.0,171.42106798884964
23,2941.0108778212175,2940.8509474534226,0.0,0.0,171.42106798884964
