HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,499.4812831367056,499.5587122990543,0.0,0.0,26.593880617043734
1,494.5382412146763,494.62900954026406,0.0,0.0,26.593880617043734
2,493.10161266107167,493.180439582235,0.0,0.0,26.593880617043734
3,494.0729581752624,494.15142851609664,0.0,0.0,26.593880617043734
4,509.0923983402173,509.2135887146002,0.0,0.0,26.593880617043734
5,528.2578801999109,528.3173634455749,0.0,0.0,26.593880617043734
6,540.4336136273679,539.9512860224792,0.0,0.0,26.593880617043734
7,549.6267341233741,547.6961587759183,0.0,0.0,26.593880617043734
8,564.5224241059387,562.4994151775661,0.0,0.0,26.593880617043734
9,575.4502391595915,574.5607939500068,0.0,0.0,26.593880617043734
10,580.8024300176967,580.6569249079779,0.0,0.0,26.593880617043734
11,593.7546034772716,593.8406730064985,0.0,0.0,26.593880617043734
12,603.0673332360498,603.1421068631722,0.0,0.0,26.593880617043734
13,613.9402376956855,614.034490732047,0.0,0.0,26.593880617043734
14,621.2226772966026,621.2739287156327,0.0,0.0,26.593880617043734
15,613.5041931853884,613.4498226459212,0.0,0.0,26.593880617043734
16,606.4720744282833,606.2070429875313,0.0,0.0,26.593880617043734
17,593.6044477557767,592.9074190579927,0.0,0.0,26.593880617043734
18,582.7418308769575,581.8452524038461,0.0,0.0,26.593880617043734
19,572.8622711298522,572.0423924372749,0.0,0.0,26.593880617043734
20,556.8376522137322,556.2634952251735,0.0,0.0,26.593880617043734
21,541.0455412298347,540.8132494412937,0.0,0.0,26.593880617043734
22,522.8405105766219,522.8394059401289,0.0,0.0,26.593880617043734
23,507.45918233002334,507.53342026930574,0.0,0.0,26.593880617043734
