HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,3050.4493328693384,3055.432342529297,0.0,0.0
1,2247.922587778363,2225.630409827595,0.0,0.0
2,1514.5162606074578,1425.314625666677,0.0,0.0
3,1003.3776507031107,797.9645479642563,0.0,0.0
4,895.5651164438445,586.2352381486126,0.0,0.0
5,1097.5144195556402,720.9037594428437,0.0,0.0
6,1700.6937488542303,1276.9499159592838,0.0,0.0
7,2568.4447642359096,2112.7317551833007,0.0,0.0
8,3199.4757237342947,2722.468954233022,0.0,0.0
9,3609.484339980765,3117.713101900535,0.0,0.0
10,4040.72231213799,3539.6013911320606,0.0,0.0
11,4495.8297687398845,3980.281200702375,0.0,0.0
12,4835.613617527975,4292.9358543983,0.0,0.0
13,4716.805478852361,4304.907515305739,0.0,0.0
14,4377.199169641233,4183.994835486776,0.0,0.0
15,4193.920817057283,4132.736356295071,0.0,0.0
16,4187.994200490906,4185.721649169922,0.0,0.0
17,4270.755556771579,4286.468130258409,0.0,0.0
18,4323.507084755134,4341.537823016823,0.0,0.0
19,4297.718854765298,4315.733266977162,0.0,0.0
20,4238.48951224259,4256.2474553034845,0.0,0.0
21,4171.448398400087,4188.493849534251,0.0,0.0
22,4032.079831178162,4047.2998610276377,0.0,0.0
23,3723.4089130971925,685.263421600309,0.0,0.0
