HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,88.85640038384147,88.80620296184836,0.0,0.0,16.03137783820794
1,73.68430243598006,73.66610615070074,0.0,0.0,16.03137783820794
2,69.89947509765457,69.89947509765537,0.0,0.0,16.03137783820794
3,78.6818406846825,78.71561901386035,0.0,0.0,16.03137783820794
4,129.4517991807721,129.6200455885666,0.0,0.0,16.03137783820794
5,192.023990207247,192.13005535419126,0.0,0.0,16.03137783820794
6,222.86791483561754,222.9016931973967,0.0,0.0,16.03137783820794
7,229.4253777397997,229.4235760615425,0.0,0.0,16.03137783820794
8,223.74684312608443,223.7264439509463,0.0,0.0,16.03137783820794
9,214.6501549614788,214.6314870394188,0.0,0.0,16.03137783820794
10,208.92228698730426,208.9151910635141,0.0,0.0,16.03137783820794
11,207.4463348388665,207.44633483886724,0.0,0.0,16.03137783820794
12,207.21807183159643,207.21719389695448,0.0,0.0,16.03137783820794
13,208.88041008843265,208.887506044828,0.0,0.0,16.03137783820794
14,212.77260674370535,212.78189996572632,0.0,0.0,16.03137783820794
15,211.24676005045524,211.23345683171198,0.0,0.0,16.03137783820794
16,203.17733764648472,203.15694398146408,0.0,0.0,16.03137783820794
17,232.64612155490445,232.77577796349132,0.0,0.0,16.03137783820794
18,266.41749742295866,266.44366220327504,0.0,0.0,16.03137783820794
19,275.0903286404064,275.1027538592998,0.0,0.0,16.03137783820794
20,266.007649739584,265.96277618408203,0.0,0.0,16.03137783820794
21,208.08406575520888,207.89718158428457,0.0,0.0,16.03137783820794
22,140.58341471354194,140.47330416165835,0.0,0.0,16.03137783820794
23,108.9178144666904,108.88411213801444,0.0,0.0,16.03137783820794
