HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,3593.572533150701,3590.6149526742843,0.0,0.0,1306.4043228544513
1,3587.2697716489847,3583.491746168867,0.0,0.0,1306.4043228544513
2,3582.3713958856824,3573.7920743501886,0.0,0.0,1306.4043228544513
3,3584.4364439282003,3565.157613901006,0.0,0.0,1306.4043228544513
4,3726.499029049924,3695.0369309645475,0.0,0.0,1306.4043228544513
5,3801.2096457060907,3759.531064547016,0.0,0.0,1306.4043228544513
6,3802.4840653811884,3754.1708960899878,0.0,0.0,1306.4043228544513
7,3799.1954275547623,3744.634364201482,0.0,0.0,1306.4043228544513
8,3978.4882363505644,3921.55610304613,0.0,0.0,1306.4043228544513
9,4109.269275884493,4050.6137765737603,0.0,0.0,1306.4043228544513
10,4168.535833482987,4109.393308199367,0.0,0.0,1306.4043228544513
11,4364.04279382931,4305.058943528396,0.0,0.0,1306.4043228544513
12,4484.390520234663,4424.782644418596,0.0,0.0,1306.4043228544513
13,4666.037331065902,4606.896357609676,0.0,0.0,1306.4043228544513
14,4749.8497010446345,4690.4481412447385,0.0,0.0,1306.4043228544513
15,4593.352609217842,4536.782031719501,0.0,0.0,1306.4043228544513
16,4525.0986234584725,4482.918872539822,0.0,0.0,1306.4043228544513
17,4328.095454307348,4302.704592191251,0.0,0.0,1306.4043228544513
18,4212.20867475602,4199.593252328721,0.0,0.0,1306.4043228544513
19,4141.237810741408,4135.476581280047,0.0,0.0,1306.4043228544513
20,3936.4371183549106,3932.3357825646085,0.0,0.0,1306.4043228544513
21,3830.827990301737,3827.4378286508377,0.0,0.0,1306.4043228544513
22,3686.9771190657966,3683.53494732196,0.0,0.0,1306.4043228544513
23,3600.8971101607817,3602.310143103963,0.0,0.0,1306.4043228544513
