HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,209.65441362519226,209.53893954937294,0.0,0.0,614.0438617532319
1,209.654413625196,209.53893954937158,0.0,0.0,614.0438617532319
2,210.4511428189827,209.5389395493705,0.0,0.0,614.0438617532319
3,233.66347547510867,209.53893954937539,0.0,0.0,614.0438617532319
4,403.8494946125345,209.63286473200927,0.0,0.0,614.0438617532319
5,986.0464266488307,211.11228488041814,0.0,0.0,614.0438617532319
6,1930.5385442273523,218.8171590658337,0.0,0.0,614.0438617532319
7,2904.854072950809,240.67025668804686,0.0,0.0,614.0438617532319
8,3716.895643036935,267.80978026756793,0.0,0.0,614.0438617532319
9,3952.083609511565,281.6436889355007,0.0,0.0,614.0438617532319
10,3987.7482602641935,281.46436838003376,0.0,0.0,614.0438617532319
11,3952.597933422099,276.031131304228,0.0,0.0,614.0438617532319
12,3211.4739355328406,269.25458570627353,0.0,0.0,614.0438617532319
13,2146.329121498313,256.56745984004215,0.0,0.0,614.0438617532319
14,1531.190946147812,243.61594170790522,0.0,0.0,614.0438617532319
15,984.6492093257957,227.81891279954232,0.0,0.0,614.0438617532319
16,627.3555431146735,215.2528645442092,0.0,0.0,614.0438617532319
17,420.54863753629354,209.8006148705125,0.0,0.0,614.0438617532319
18,297.22536921592007,209.5410148914048,0.0,0.0,614.0438617532319
19,232.07488370580433,209.53893954937323,0.0,0.0,614.0438617532319
20,211.8353707616836,209.53893954937288,0.0,0.0,614.0438617532319
21,209.65441362520232,209.53893954937382,0.0,0.0,614.0438617532319
22,209.6544136251999,209.538939549373,0.0,0.0,614.0438617532319
23,209.65441362520446,209.5389395493726,0.0,0.0,614.0438617532319
