HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,137.64041856787262,131.94899448981653,0.0,0.0
1,129.94396440644653,126.73277737544208,0.0,0.0
2,130.98754800964204,130.70000039613967,0.0,0.0
3,150.7188770396585,153.0253222538894,0.0,0.0
4,198.76594584380905,201.19057508615316,0.0,0.0
5,307.6242309804135,305.7800031808699,0.0,0.0
6,425.3903865887421,414.65460498516325,0.0,0.0
7,522.7235197454555,495.2043688847481,0.0,0.0
8,598.4246220497316,552.5904937157259,0.0,0.0
9,632.2002488644159,576.7552337646474,0.0,0.0
10,639.6648972317619,581.865233201247,0.0,0.0
11,640.287952408478,582.2770080566409,0.0,0.0
12,640.2879524084786,582.2770080566421,0.0,0.0
13,640.2879524084786,582.2770080566409,0.0,0.0
14,639.7474182830431,581.9675439687873,0.0,0.0
15,633.3048191582097,578.3013569758489,0.0,0.0
16,606.1175752252464,562.9406397892876,0.0,0.0
17,554.5382814370803,534.034099578857,0.0,0.0
18,496.923589012173,500.36270669790383,0.0,0.0
19,430.4223764938383,453.0441753680889,0.0,0.0
20,317.1921780757995,349.9047836890587,0.0,0.0
21,221.0487964381681,247.68702521690955,0.0,0.0
22,177.0453548504488,184.50907369760358,0.0,0.0
23,152.20164518977984,9.27704708224552,0.0,0.0
