HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,2474.8122932755323,2474.7850435697133,0.0,0.0,35.514562299434196
1,2441.348760962925,2441.229670597952,0.0,0.0,35.514562299434196
2,2439.1037840861204,2437.155418982858,0.0,0.0,35.514562299434196
3,2495.589570611893,2488.2142263559276,0.0,0.0,35.514562299434196
4,2614.730666120385,2596.085594764123,0.0,0.0,35.514562299434196
5,2727.337174104982,2690.6505103478,0.0,0.0,35.514562299434196
6,2810.9815874941073,2754.268542949965,0.0,0.0,35.514562299434196
7,2877.8119640130963,2801.1023090069175,0.0,0.0,35.514562299434196
8,2941.750743646721,2849.1117718036367,0.0,0.0,35.514562299434196
9,2981.677899006206,2881.6425804724995,0.0,0.0,35.514562299434196
10,2994.8516242366995,2892.927760197565,0.0,0.0,35.514562299434196
11,3011.3662960593147,2908.8837655874404,0.0,0.0,35.514562299434196
12,3020.911040207425,2918.681898850677,0.0,0.0,35.514562299434196
13,3030.5115541187674,2930.716487004206,0.0,0.0,35.514562299434196
14,3028.889753202806,2934.103858360875,0.0,0.0,35.514562299434196
15,2992.9465762317323,2902.570807823768,0.0,0.0,35.514562299434196
16,2934.387734599508,2862.7821725698655,0.0,0.0,35.514562299434196
17,2859.648549748556,2821.9864267202493,0.0,0.0,35.514562299434196
18,2798.9514412715334,2786.530318040111,0.0,0.0,35.514562299434196
19,2756.3406725185328,2752.3776339017413,0.0,0.0,35.514562299434196
20,2698.93934648888,2697.4304222693822,0.0,0.0,35.514562299434196
21,2633.490294240909,2633.3517690805265,0.0,0.0,35.514562299434196
22,2575.420276393379,2575.393892728361,0.0,0.0,35.514562299434196
23,2524.82037704295,2524.8247234637897,0.0,0.0,35.514562299434196
