HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity,ResidualError
0,10936.204797503464,10919.711369441118,0.0,0.0,310.99814509686155
1,10820.176192828005,10811.773709810686,0.0,0.0,310.99814509686155
2,10770.176031938348,10768.42648550174,0.0,0.0,310.99814509686155
3,10768.394920378634,10769.185725285495,0.0,0.0,310.99814509686155
4,10908.598909692271,10908.941894531257,0.0,0.0,310.99814509686155
5,11180.716722042544,11176.044856144805,0.0,0.0,310.99814509686155
6,11521.450741589246,11515.93719012919,0.0,0.0,310.99814509686155
7,11831.117329681463,11853.822059044503,0.0,0.0,310.99814509686155
8,12200.829546815097,12262.657189002417,0.0,0.0,310.99814509686155
9,12596.47485632176,12661.776367187473,0.0,0.0,310.99814509686155
10,12876.0951119492,12927.58919583834,0.0,0.0,310.99814509686155
11,13081.224366169734,13124.814171424277,0.0,0.0,310.99814509686155
12,13170.975941391243,13210.074134239856,0.0,0.0,310.99814509686155
13,13238.050175107728,13275.661264272832,0.0,0.0,310.99814509686155
14,13265.358750149582,13300.664015549875,0.0,0.0,310.99814509686155
15,13152.747436991107,13183.681527944711,0.0,0.0,310.99814509686155
16,13021.342941810399,13045.406710111198,0.0,0.0,310.99814509686155
17,12813.10835727967,12824.387225811284,0.0,0.0,310.99814509686155
18,12594.548891732447,12590.137038010804,0.0,0.0,310.99814509686155
19,12361.369743025523,12340.305917593147,0.0,0.0,310.99814509686155
20,12064.118055555628,12030.932185246404,0.0,0.0,310.99814509686155
21,11753.358780082655,11716.23228102463,0.0,0.0,310.99814509686155
22,11435.531811242825,11401.182673527626,0.0,0.0,310.99814509686155
23,11135.76178984087,11109.798987755401,0.0,0.0,310.99814509686155
