HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,13305.847813397637,13649.470102163472,0.0,0.0
1,13457.850930166254,13514.805776742845,0.0,0.0
2,15202.052723149816,14319.851778470393,0.0,0.0
3,17890.561040769462,16288.781672551242,0.0,0.0
4,22168.17924973052,18730.997079702523,0.0,0.0
5,31971.023493624023,23732.18361252998,0.0,0.0
6,44806.5122276112,29630.61264272831,0.0,0.0
7,56114.38328394385,35064.14631535466,0.0,0.0
8,63381.03362218616,39493.606914813696,0.0,0.0
9,65146.41079980819,40304.357158954255,0.0,0.0
10,64865.97610602235,40401.16162109374,0.0,0.0
11,64591.264749461036,42222.161621093765,0.0,0.0
12,63934.886284722095,42697.62267127418,0.0,0.0
13,62703.18414750949,41845.40012770434,0.0,0.0
14,62738.06155711185,41478.58248197115,0.0,0.0
15,60724.57185404681,40419.16278545674,0.0,0.0
16,54135.43585368783,37911.13953575724,0.0,0.0
17,45480.89170258616,33798.790489783634,0.0,0.0
18,37425.915199951894,30738.45960411655,0.0,0.0
19,29439.560262511677,27646.003925030047,0.0,0.0
20,22382.011060225253,23886.61299954928,0.0,0.0
21,17580.828753592195,20501.78513746999,0.0,0.0
22,15021.499981292012,16477.90667255107,0.0,0.0
23,13852.49580938736,708.7696182429789,0.0,0.0
