HourOfDay,WeekdayLoad,WeekendLoad,HeatingSensitivity,CoolingSensitivity
0,4715.666754594635,4725.233426607572,0.0,0.0
1,4696.052148811625,4697.447782076316,0.0,0.0
2,4724.903385790768,4746.157461313067,0.0,0.0
3,4814.6940983448585,4886.542095477785,0.0,0.0
4,5085.583410036504,5179.559955303484,0.0,0.0
5,5722.247872889682,5679.621995192292,0.0,0.0
6,6950.521074667954,6728.290348933281,0.0,0.0
7,7946.120839319893,7500.0321044922,0.0,0.0
8,8367.1191855244,7691.881507286656,0.0,0.0
9,8638.71090382538,7877.075862004191,0.0,0.0
10,8803.429274051101,8036.2291635366555,0.0,0.0
11,8850.768236649878,8083.340332031248,0.0,0.0
12,8842.466564894614,8074.917349008441,0.0,0.0
13,8782.150310180177,8033.548461914059,0.0,0.0
14,8610.172445596816,7874.708824744588,0.0,0.0
15,8212.153831043446,7553.492422250598,0.0,0.0
16,7656.289631226074,7141.322688176083,0.0,0.0
17,7238.844995959038,6952.739990234369,0.0,0.0
18,6782.673554986786,6696.056715745183,0.0,0.0
19,6321.337920557891,6304.622840294469,0.0,0.0
20,6071.089550032958,6067.686579777642,0.0,0.0
21,5558.4766728777795,5560.902766301076,0.0,0.0
22,5086.630614298973,5104.4481670673,0.0,0.0
23,4846.852062006169,150.6970618867295,0.0,0.0
